kind	ann_date	user_id	answer	relation_type	pmid	concept_created	concept_updated	concept_1_id	concept_2_id
re	2017-03-09 02:26:47	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25520620	2015-07-29 20:17:41	2016-12-23 09:19:04	None	D000690
re	2017-03-09 02:27:48	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	18404247	2015-05-28 19:38:04	2016-12-23 09:17:20	D000116	D005921
re	2017-03-09 02:28:03	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	11567948	2015-04-22 12:42:21	2016-12-23 09:13:30	D002241	C562378
re	2017-03-09 02:29:03	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22595372	2015-07-29 20:22:13	2016-12-23 09:18:31	C544092	D001927
re	2017-03-09 02:31:56	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17504823	2015-07-29 20:22:25	2016-12-23 09:18:30	D013481	D000690
re	2017-03-09 02:32:12	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23730680	2015-04-22 12:37:05	2016-12-23 09:13:46	C013059	D018981
re	2017-03-09 02:32:50	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19168132	2015-04-22 12:43:29	2016-12-23 09:13:27	D007294	D006402
re	2017-03-09 02:33:11	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	14655766	2015-07-29 20:18:55	2016-12-23 09:18:56	C544092	D006816
re	2017-03-09 02:33:29	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23133622	2015-07-29 20:31:02	2016-12-23 09:18:16	C513706	D009369
re	2017-03-09 05:41:46	605	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	18514411	2015-07-29 20:19:27	2016-12-23 09:18:54	D000082	D009410
re	2017-03-09 05:41:56	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	18514411	2015-07-29 20:19:27	2016-12-23 09:18:54	D007854	D009349
re	2017-03-09 05:43:34	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22697347	2015-07-29 20:31:28	2016-12-23 09:18:14	C047192	D005355
re	2017-03-09 05:44:42	605	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C579325	None
re	2017-03-09 05:45:21	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C499599	D014842
re	2017-03-09 05:46:50	605	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C579325	D006470
re	2017-03-09 05:47:17	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8735800	2015-04-22 12:39:24	2016-12-23 09:13:39	D002241	C535752
re	2017-03-09 05:48:06	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	2803729	2015-05-28 19:34:11	2016-12-23 09:17:28	C023023	None
re	2017-03-09 05:48:14	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	2803729	2015-05-28 19:34:11	2016-12-23 09:17:28	D014537	D014923
re	2017-03-09 05:49:07	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8910943	2015-04-22 12:39:34	2016-12-23 09:13:39	D002241	D005693
re	2017-03-09 05:49:42	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8910943	2015-04-22 12:39:34	2016-12-23 09:13:39	C519074	D018981
re	2017-03-09 05:50:09	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24305089	2015-04-22 12:39:39	2016-12-23 09:13:38	C091414	D019636
re	2017-03-09 05:51:23	605	72zuw4bgzz5dniepb3rmls23nsltwocbk274c98m	c_d	24305089	2015-04-22 12:39:39	2016-12-23 09:13:38	C098227	D002526
re	2017-03-09 05:51:43	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23928051	2015-04-22 12:33:49	2016-12-23 09:13:55	D011134	D018981
re	2017-03-09 05:51:49	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23928051	2015-04-22 12:33:49	2016-12-23 09:13:55	C013059	None
re	2017-03-09 05:52:12	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25821552	2015-07-29 20:20:24	2016-12-23 09:18:49	C086470	D006130
re	2017-03-09 05:52:17	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25821552	2015-07-29 20:20:24	2016-12-23 09:18:49	D010100	D007249
re	2017-03-09 05:52:52	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23320427	2015-04-22 12:40:08	2016-12-23 09:13:37	C520965	C535750
re	2017-03-09 05:53:13	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23320427	2015-04-22 12:40:08	2016-12-23 09:13:37	C027265	D018981
re	2017-03-09 05:54:08	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24204874	2015-05-28 19:35:51	2016-12-23 09:17:24	C056557	None
re	2017-03-09 05:54:27	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24204874	2015-05-28 19:35:51	2016-12-23 09:17:24	D012794	D007239
re	2017-03-09 05:54:44	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	21391816	2015-05-28 19:36:05	2016-12-23 09:17:23	C047902	D009369
re	2017-03-09 05:56:10	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9311856	2015-05-28 19:36:14	2016-12-23 09:17:23	D005998	D007153
re	2017-03-09 05:56:19	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9311856	2015-05-28 19:36:14	2016-12-23 09:17:23	D000596	D000163
re	2017-03-09 05:56:35	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10581255	2015-04-22 12:41:35	2016-12-23 09:13:32	C013059	D029461
re	2017-03-09 05:57:37	605	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10581255	2015-04-22 12:41:35	2016-12-23 09:13:32	C018439	D008831
re	2017-03-09 12:42:08	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8743578	2015-04-22 12:34:16	2016-12-23 09:13:53	C116406	C535752
re	2017-03-09 12:42:12	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8743578	2015-04-22 12:34:16	2016-12-23 09:13:53	D002241	C535752
re	2017-03-09 12:42:24	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8743578	2015-04-22 12:34:16	2016-12-23 09:13:53	C069126	C535752
re	2017-03-09 12:47:53	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12413857	2015-04-22 12:46:15	2016-12-23 09:13:12	D000949	C567437
re	2017-03-09 12:47:57	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12413857	2015-04-22 12:46:15	2016-12-23 09:13:12	C047217	C567437
re	2017-03-09 12:48:02	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12413857	2015-04-22 12:46:15	2016-12-23 09:13:12	D010710	C567437
re	2017-03-09 12:48:17	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17716641	2015-04-22 12:34:39	2016-12-23 09:13:52	D009844	D018981
re	2017-03-09 12:48:25	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17716641	2015-04-22 12:34:39	2016-12-23 09:13:52	C077052	D018981
re	2017-03-09 12:48:28	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17716641	2015-04-22 12:34:39	2016-12-23 09:13:52	C057651	D018981
re	2017-03-09 18:18:12	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24133408	2015-07-29 20:18:23	2016-12-23 09:19:00	C091230	D010300
re	2017-03-10 02:06:03	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	21466851	2015-07-29 20:22:40	2016-12-23 09:18:29	D010100	D009410
re	2017-03-10 02:06:29	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	16636274	2015-07-29 20:22:55	2016-12-23 09:18:18	D004220	C565957
re	2017-03-10 02:06:57	618	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	c_d	17205608	2015-07-29 20:18:38	2016-12-23 09:18:59	C042783	D014012
re	2017-03-10 13:35:02	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19608465	2015-04-22 12:35:41	2016-12-23 09:13:50	C519691	D018981
re	2017-03-10 13:35:06	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19608465	2015-04-22 12:35:41	2016-12-23 09:13:50	C519074	D018981
re	2017-03-10 13:35:16	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19608465	2015-04-22 12:35:41	2016-12-23 09:13:50	C057651	D018981
re	2017-03-10 13:35:34	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22781125	2015-05-28 19:36:51	2016-12-23 09:17:21	D000116	C535436
re	2017-03-10 13:35:37	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22781125	2015-05-28 19:36:51	2016-12-23 09:17:21	D011134	C535436
re	2017-03-10 13:35:41	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22781125	2015-05-28 19:36:51	2016-12-23 09:17:21	C457213	C535436
re	2017-03-10 13:36:02	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22496764	2015-07-29 20:17:45	2016-12-23 09:19:04	D011188	D007710
re	2017-03-10 13:38:57	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22496764	2015-07-29 20:17:45	2016-12-23 09:19:04	D047090	D007710
re	2017-03-10 13:39:02	619	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22496764	2015-07-29 20:17:45	2016-12-23 09:19:04	D002701	D007710
re	2017-03-10 16:44:37	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24133408	2015-07-29 20:18:23	2016-12-23 09:19:00	C091230	D010300
re	2017-03-10 16:44:52	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	21466851	2015-07-29 20:22:40	2016-12-23 09:18:29	D010100	D009410
re	2017-03-10 16:45:30	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	16636274	2015-07-29 20:22:55	2016-12-23 09:18:18	D004220	C565957
re	2017-03-10 16:46:04	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17205608	2015-07-29 20:18:38	2016-12-23 09:18:59	C042783	D014012
re	2017-03-10 16:46:29	125	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	c_d	17205608	2015-07-29 20:18:38	2016-12-23 09:18:59	D019343	D014012
re	2017-03-10 16:46:43	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9835963	2015-04-22 12:43:38	2016-12-23 09:13:26	C057651	D008661
re	2017-03-10 16:46:59	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	17803183	2015-05-28 19:40:05	2016-12-23 09:17:15	D011134	D011469
re	2017-03-10 16:47:57	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	20528096	2015-04-22 12:38:03	2016-12-23 09:13:43	C059413	D005315
re	2017-03-10 16:48:13	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22532006	2015-04-22 12:43:36	2016-12-23 09:13:27	D006028	D001327
re	2017-03-10 16:48:27	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C119249	D006470
re	2017-03-10 16:48:37	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C579325	None
re	2017-03-10 16:48:46	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23335368	2015-05-28 19:33:55	2016-12-23 09:17:29	C499599	D014842
re	2017-03-10 16:50:00	125	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	18514411	2015-07-29 20:19:27	2016-12-23 09:18:54	D000082	D009410
re	2017-03-10 16:50:07	125	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	18514411	2015-07-29 20:19:27	2016-12-23 09:18:54	D000082	D019636
re	2017-03-10 16:50:16	125	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	c_d	18514411	2015-07-29 20:19:27	2016-12-23 09:18:54	D007854	D009349
re	2017-03-10 16:50:34	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	2803729	2015-05-28 19:34:11	2016-12-23 09:17:28	C023023	None
re	2017-03-10 16:50:41	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	2803729	2015-05-28 19:34:11	2016-12-23 09:17:28	D014537	D014923
re	2017-03-10 16:50:50	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	2803729	2015-05-28 19:34:11	2016-12-23 09:17:28	C009288	D014923
re	2017-03-10 16:51:03	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8910943	2015-04-22 12:39:34	2016-12-23 09:13:39	D002241	D005693
re	2017-03-10 16:51:12	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8910943	2015-04-22 12:39:34	2016-12-23 09:13:39	C519074	D018981
re	2017-03-10 16:51:28	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24305089	2015-04-22 12:39:39	2016-12-23 09:13:38	D001729	D002526
re	2017-03-10 16:51:34	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24305089	2015-04-22 12:39:39	2016-12-23 09:13:38	C091414	D019636
re	2017-03-10 16:52:33	125	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	24305089	2015-04-22 12:39:39	2016-12-23 09:13:38	C098227	D002526
re	2017-03-10 16:52:47	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23928051	2015-04-22 12:33:49	2016-12-23 09:13:55	D011134	D018981
re	2017-03-10 16:52:52	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23928051	2015-04-22 12:33:49	2016-12-23 09:13:55	C013059	None
re	2017-03-10 16:52:57	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23928051	2015-04-22 12:33:49	2016-12-23 09:13:55	C057651	C536108
re	2017-03-10 16:53:12	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25821552	2015-07-29 20:20:24	2016-12-23 09:18:49	C086470	D006130
re	2017-03-10 16:53:20	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25821552	2015-07-29 20:20:24	2016-12-23 09:18:49	D000171	D008171
re	2017-03-10 16:53:26	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25821552	2015-07-29 20:20:24	2016-12-23 09:18:49	D010100	D007249
re	2017-03-10 16:53:39	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23320427	2015-04-22 12:40:08	2016-12-23 09:13:37	C520965	C535750
re	2017-03-10 16:53:45	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23320427	2015-04-22 12:40:08	2016-12-23 09:13:37	C027265	D018981
re	2017-03-10 16:53:50	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23320427	2015-04-22 12:40:08	2016-12-23 09:13:37	D010710	D018981
re	2017-03-10 16:54:07	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24204874	2015-05-28 19:35:51	2016-12-23 09:17:24	C056557	None
re	2017-03-10 16:55:03	125	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	24204874	2015-05-28 19:35:51	2016-12-23 09:17:24	D012794	D007239
re	2017-03-10 16:55:17	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9311856	2015-05-28 19:36:14	2016-12-23 09:17:23	D005998	D007153
re	2017-03-10 16:55:23	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9311856	2015-05-28 19:36:14	2016-12-23 09:17:23	C061951	D014777
re	2017-03-10 16:55:30	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	9311856	2015-05-28 19:36:14	2016-12-23 09:17:23	D000596	D000163
re	2017-03-10 16:55:43	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10581255	2015-04-22 12:41:35	2016-12-23 09:13:32	C013059	D029461
re	2017-03-10 16:55:48	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10581255	2015-04-22 12:41:35	2016-12-23 09:13:32	C018439	D008831
re	2017-03-10 16:55:54	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10581255	2015-04-22 12:41:35	2016-12-23 09:13:32	C028306	D029461
re	2017-03-10 16:56:07	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22697347	2015-07-29 20:31:28	2016-12-23 09:18:14	C047192	D005355
re	2017-03-10 16:56:23	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	8735800	2015-04-22 12:39:24	2016-12-23 09:13:39	D002241	C535752
re	2017-03-10 16:56:36	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	21391816	2015-05-28 19:36:05	2016-12-23 09:17:23	C014088	D003920
re	2017-03-10 16:56:42	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	21391816	2015-05-28 19:36:05	2016-12-23 09:17:23	C047902	D009369
re	2017-03-10 16:56:57	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19055655	2015-05-28 19:36:31	2016-12-23 09:17:22	D004164	D000013
re	2017-03-10 16:57:38	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	16935538	2016-05-13 20:30:41	2016-12-23 10:02:43	D037201	D005693
re	2017-03-10 16:57:46	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	16935538	2016-05-13 20:30:41	2016-12-23 10:02:43	D013974	D005693
re	2017-03-10 16:58:11	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	11053301	2016-05-13 20:30:47	2016-12-23 10:02:43	D005690	D003930
re	2017-03-10 16:58:33	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	20140223	2015-07-29 20:31:35	2016-12-23 09:18:08	C023888	D010300
re	2017-03-10 16:58:43	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	20140223	2015-07-29 20:31:35	2016-12-23 09:18:08	D010100	D010300
re	2017-03-10 16:59:17	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12766902	2015-04-22 12:44:45	2016-12-23 09:13:21	D002241	C535742
re	2017-03-10 16:59:22	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12766902	2015-04-22 12:44:45	2016-12-23 09:13:21	None	D009461
re	2017-03-10 16:59:42	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12942175	2015-07-29 20:19:44	2016-12-23 09:18:53	D002118	D000544
re	2017-03-10 16:59:48	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12942175	2015-07-29 20:19:44	2016-12-23 09:18:53	C544092	D010300
re	2017-03-10 17:49:33	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10642597	2015-04-22 12:45:13	2016-12-23 09:13:19	C053945	D018981
re	2017-03-10 17:49:42	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10642597	2015-04-22 12:45:13	2016-12-23 09:13:19	C429286	D008607
re	2017-03-10 17:50:03	125	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	c_d	25304539	2015-07-29 20:32:02	2016-12-23 09:18:05	C050093	None
re	2017-03-10 17:50:29	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	25304539	2015-07-29 20:32:02	2016-12-23 09:18:05	C050093	D064420
re	2017-03-10 17:51:43	125	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	8617881	2015-04-22 12:33:38	2016-12-23 09:13:55	D005947	C535752
re	2017-03-10 17:51:57	125	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	8617881	2015-04-22 12:33:38	2016-12-23 09:13:55	D005947	C535742
re	2017-03-10 17:53:58	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	1682310	2015-05-28 19:34:28	2016-12-23 09:17:27	D005576	D010911
re	2017-03-10 17:54:13	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24555185	2015-04-22 12:46:35	2016-12-23 09:13:11	D000255	D011504
re	2017-03-10 17:55:52	125	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	24553922	2015-07-29 20:21:04	2016-12-23 09:18:46	D020123	D064420
re	2017-03-10 17:56:13	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24553922	2015-07-29 20:21:04	2016-12-23 09:18:46	D012243	D064420
re	2017-03-10 17:56:47	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19492089	2015-07-29 20:21:27	2016-12-23 09:18:44	C544092	D019636
re	2017-03-10 17:56:56	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	19492089	2015-07-29 20:21:27	2016-12-23 09:18:44	C468911	D017827
re	2017-03-10 17:57:51	618	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22532006	2015-04-22 12:43:36	2016-12-23 09:13:27	D006028	D001327
re	2017-03-10 17:58:11	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12030331	2015-04-22 12:41:27	2016-12-23 09:13:33	None	D020945
re	2017-03-10 17:58:17	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12030331	2015-04-22 12:41:27	2016-12-23 09:13:33	D009711	D020945
re	2017-03-10 17:58:43	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10471642	2015-04-22 12:41:31	2016-12-23 09:13:33	C079963	D000437
re	2017-03-10 17:58:49	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10471642	2015-04-22 12:41:31	2016-12-23 09:13:33	C057651	D000437
re	2017-03-10 17:59:12	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	12419809	2015-07-29 20:21:40	2016-12-23 09:18:42	C008366	None
re	2017-03-10 18:00:34	125	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	24982104	2015-04-22 12:38:58	2016-12-23 09:13:40	D006493	D008661
re	2017-03-10 18:00:47	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	24982104	2015-04-22 12:38:58	2016-12-23 09:13:40	C017821	D008103
re	2017-03-10 18:01:01	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	22329651	2015-07-29 20:20:03	2016-12-23 09:18:51	C544092	D007249
re	2017-03-10 18:01:19	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10571010	2015-04-22 12:40:26	2016-12-23 09:13:36	D002241	D009422
re	2017-03-10 18:01:26	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10571010	2015-04-22 12:40:26	2016-12-23 09:13:36	D009844	D011504
re	2017-03-10 18:01:54	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	18285818	2015-04-22 12:35:15	2016-12-23 09:13:51	D003404	D015746
re	2017-03-10 18:02:38	125	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18285818	2015-04-22 12:35:15	2016-12-23 09:13:51	D006493	C535740
re	2017-03-10 18:03:24	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23906641	2015-07-29 20:31:34	2016-12-23 09:18:08	D002713	D019636
re	2017-03-10 18:03:31	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	23906641	2015-07-29 20:31:34	2016-12-23 09:18:08	C544092	C536599
re	2017-03-10 18:03:43	125	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10698281	2015-04-22 12:44:42	2016-12-23 09:13:21	D004286	D004194
